
Wk,Day,Date,Time,Home,xG_home,Score,xG_away,Away,Attendance,Venue,Referee,Match Report,Notes,comma
19,Mon,2022-01-03,19:00,Villarreal,3.4,5–0,0.4,Levante,13,462,Estadio de la Cerámica,Alejandro Hernández,Match Report,
19,Mon,2022-01-03,21:00,Osasuna,0.9,1–3,1.4,Athletic Club,16,206,Estadio El Sadar,Miguel Ángel Ortiz Arias,Match Report,
19,Mon,2022-01-03,21:15,Cádiz,0.2,0–1,0.9,Sevilla,14,342,Estadio Nuevo Mirandilla,Alberola Rojas,Match Report,
20,Sat,2022-01-08,14:00,Levante,1.2,2–0,1.2,Mallorca,13,330,Estadio Ciudad de Valencia,Jorge Figueroa,Match Report,
20,Sat,2022-01-08,16:15,Real Sociedad,1.7,1–0,0.4,Celta Vigo,27,938,Estadio Municipal de Anoeta,Guillermo Cuadra,Match Report,
20,Sat,2022-01-08,18:30,Granada,0.9,1–1,0.6,Barcelona,14,442,Estadio Nuevo Los Cármenes,Pablo González,Match Report,
20,Sat,2022-01-08,21:00,Real Madrid,3.9,4–1,1.3,Valencia,40,617,Estadio Santiago Bernabéu,Alejandro Hernández,Match Report,
20,Sun,2022-01-09,14:00,Rayo Vallecano,1.2,1–1,1.3,Betis,8,395,Estadio del Rayo Vallecano,Alejandro Muñíz,Match Report,
20,Sun,2022-01-09,16:15,Sevilla,0.7,1–0,0.1,Getafe,30,801,Estadio Ramón Sánchez Pizjuán,Juan Martínez,Match Report,
20,Sun,2022-01-09,18:30,Osasuna,2.2,2–0,0.2,Cádiz,16,292,Estadio El Sadar,Ricardo de Burgos,Match Report,
20,Sun,2022-01-09,18:30,Alavés,0.5,0–0,0.8,Athletic Club,14,103,Estadio de Mendizorroza,Santiago Jaime,Match Report,
20,Sun,2022-01-09,21:00,Villarreal,2.1,2–2,0.7,Atlético Madrid,14,127,Estadio de la Cerámica,Alberola Rojas,Match Report,
20,Mon,2022-01-10,21:00,Espanyol,1.3,1–2,1.0,Elche,11,870,RCDE Stadium,Jesús Gil,Match Report,
21,Sun,2022-01-16,14:00,Elche,0.2,1–0,0.6,Villarreal,12,433,Estadio Manuel Martínez Valero,Valentín Pizarro,Match Report,
21,Tue,2022-01-18,20:00,Betis,2.4,4–0,0.3,Alavés,38,753,Estadio Benito Villamarín,José Sánchez,Match Report,
21,Tue,2022-01-18,21:30,Cádiz,0.9,2–2,1.7,Espanyol,10,755,Estadio Nuevo Mirandilla,Alejandro Muñíz,Match Report,
21,Wed,2022-01-19,19:00,Celta Vigo,1.2,2–0,0.5,Osasuna,8,837,Estadio de Balaídos,Adrián Cordero,Match Report,
21,Wed,2022-01-19,21:30,Valencia,0.5,1–1,0.9,Sevilla,26,049,Estadio de Mestalla,César Soto,Match Report,
21,Thu,2022-01-20,19:00,Getafe,0.9,4–2,0.7,Granada,7,634,Coliseum Alfonso Pérez,Isidro Díaz de Mera,Match Report,
22,Fri,2022-01-21,21:00,Espanyol,1.4,1–4,2.4,Betis,17,637,RCDE Stadium,Alberola Rojas,Match Report,
22,Sat,2022-01-22,14:00,Levante,1.0,0–2,0.7,Cádiz,14,063,Estadio Ciudad de Valencia,César Soto,Match Report,
22,Sat,2022-01-22,16:15,Villarreal,1.9,3–0,1.2,Mallorca,13,207,Estadio de la Cerámica,Miguel Ángel Ortiz Arias,Match Report,
22,Sat,2022-01-22,18:30,Sevilla,1.1,2–2,0.7,Celta Vigo,30,059,Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,
22,Sat,2022-01-22,21:00,Atlético Madrid,2.5,3–2,0.7,Valencia,44,999,Estadio Wanda Metropolitano,Isidro Díaz de Mera,Match Report,
22,Sun,2022-01-23,14:00,Granada,0.7,0–2,2.1,Osasuna,12,471,Estadio Nuevo Los Cármenes,Santiago Jaime,Match Report,
22,Sun,2022-01-23,16:15,Real Madrid,3.4,2–2,0.6,Elche,39,796,Estadio Santiago Bernabéu,Ricardo de Burgos,Match Report,
22,Sun,2022-01-23,18:30,Real Sociedad,0.8,0–0,0.3,Getafe,27,368,Estadio Municipal de Anoeta,José Luis Munuera,Match Report,
22,Sun,2022-01-23,18:30,Rayo Vallecano,2.0,0–1,0.4,Athletic Club,9,034,Estadio del Rayo Vallecano,Adrián Cordero,Match Report,
22,Sun,2022-01-23,21:00,Alavés,0.6,0–1,1.5,Barcelona,14,056,Estadio de Mendizorroza,Jorge Figueroa,Match Report,
23,Fri,2022-02-04,21:00,Getafe,0.8,3–0,0.5,Levante,8,475,Coliseum Alfonso Pérez,Alejandro Muñíz,Match Report,
23,Sat,2022-02-05,14:00,Elche,0.9,3–1,0.9,Alavés,12,923,Estadio Manuel Martínez Valero,Mario Melero,Match Report,
23,Sat,2022-02-05,16:15,Mallorca,2.3,2–1,0.8,Cádiz,12,226,Iberostar Estadi,Carlos del Cerro,Match Report,
23,Sat,2022-02-05,18:30,Celta Vigo,0.7,2–0,0.8,Rayo Vallecano,12,546,Estadio de Balaídos,José Luis Munuera,Match Report,
23,Sat,2022-02-05,21:00,Osasuna,0.4,0–0,1.3,Sevilla,17,635,Estadio El Sadar,Valentín Pizarro,Match Report,
23,Sun,2022-02-06,14:00,Valencia,1.1,0–0,0.4,Real Sociedad,31,351,Estadio de Mestalla,José Sánchez,Match Report,
23,Sun,2022-02-06,16:15,Barcelona,1.0,4–2,1.3,Atlético Madrid,74,221,Camp Nou,Jesús Gil,Match Report,
23,Sun,2022-02-06,18:30,Betis,0.6,0–2,0.9,Villarreal,44,870,Estadio Benito Villamarín,Pablo González,Match Report,
23,Sun,2022-02-06,21:00,Real Madrid,2.1,1–0,0.6,Granada,36,665,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Match Report,
23,Mon,2022-02-07,21:00,Athletic Club,0.8,2–1,0.6,Espanyol,30,753,San Mamés,César Soto,Match Report,
24,Fri,2022-02-11,21:00,Sevilla,0.8,2–0,0.3,Elche,33,411,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,Match Report,
24,Sat,2022-02-12,14:00,Cádiz,0.7,0–0,1.0,Celta Vigo,15,635,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz,Match Report,
24,Sat,2022-02-12,16:15,Villarreal,0.4,0–0,1.7,Real Madrid,17,894,Estadio de la Cerámica,José Sánchez,Match Report,
24,Sat,2022-02-12,18:30,Rayo Vallecano,0.9,0–3,1.6,Osasuna,8,596,Estadio del Rayo Vallecano,Jorge Figueroa,Match Report,
24,Sat,2022-02-12,21:00,Atlético Madrid,2.5,4–3,2.1,Getafe,49,375,Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,
24,Sun,2022-02-13,14:00,Alavés,1.8,2–1,1.2,Valencia,12,845,Estadio de Mendizorroza,Adrián Cordero,Match Report,
24,Sun,2022-02-13,16:15,Levante,1.7,2–4,2.2,Betis,16,103,Estadio Ciudad de Valencia,Santiago Jaime,Match Report,
24,Sun,2022-02-13,18:30,Real Sociedad,2.9,2–0,1.2,Granada,29,847,Estadio Municipal de Anoeta,Alberola Rojas,Match Report,
24,Sun,2022-02-13,21:00,Espanyol,1.1,2–2,1.5,Barcelona,25,049,RCDE Stadium,Alejandro Hernández,Match Report,
24,Mon,2022-02-14,21:00,Mallorca,1.9,3–2,1.6,Athletic Club,12,904,Iberostar Estadi,Isidro Díaz de Mera,Match Report,
21,Wed,2022-02-16,19:00,Atlético Madrid,1.3,0–1,0.6,Levante,43,456,Estadio Wanda Metropolitano,José Luis Munuera,Match Report,
25,Fri,2022-02-18,21:00,Elche,2.5,2–1,0.7,Rayo Vallecano,14,742,Estadio Manuel Martínez Valero,Alejandro Muñíz,Match Report,
25,Sat,2022-02-19,14:00,Granada,2.3,1–4,4.9,Villarreal,13,389,Estadio Nuevo Los Cármenes,Jesús Gil,Match Report,
25,Sat,2022-02-19,16:15,Osasuna,0.6,0–3,1.1,Atlético Madrid,20,040,Estadio El Sadar,Mario Melero,Match Report,
25,Sat,2022-02-19,18:30,Cádiz,0.5,1–1,0.9,Getafe,15,948,Estadio Nuevo Mirandilla,Alberola Rojas,Match Report,
25,Sat,2022-02-19,21:00,Real Madrid,2.9,3–0,0.6,Alavés,42,180,Estadio Santiago Bernabéu,José Luis Munuera,Match Report,
25,Sun,2022-02-20,14:00,Espanyol,1.5,1–1,0.5,Sevilla,24,897,RCDE Stadium,Pablo González,Match Report,
25,Sun,2022-02-20,16:15,Valencia,0.8,1–4,2.0,Barcelona,38,315,Estadio de Mestalla,Carlos del Cerro,Match Report,
25,Sun,2022-02-20,18:30,Betis,1.5,2–1,0.4,Mallorca,48,652,Estadio Benito Villamarín,César Soto,Match Report,
25,Sun,2022-02-20,21:00,Athletic Club,2.8,4–0,0.4,Real Sociedad,40,698,San Mamés,Juan Martínez,Match Report,
25,Mon,2022-02-21,21:00,Celta Vigo,1.2,1–1,1.7,Levante,9,776,Estadio de Balaídos,Valentín Pizarro,Match Report,
26,Fri,2022-02-25,21:00,Levante,2.1,3–0,0.6,Elche,14,237,Estadio Ciudad de Valencia,Pablo González,Match Report,
26,Sat,2022-02-26,14:00,Mallorca,1.8,0–1,0.6,Valencia,14,417,Iberostar Estadi,Jorge Figueroa,Match Report,
26,Sat,2022-02-26,16:15,Getafe,1.1,2–2,1.0,Alavés,7,720,Coliseum Alfonso Pérez,Santiago Jaime,Match Report,
26,Sat,2022-02-26,18:30,Rayo Vallecano,0.9,0–1,2.1,Real Madrid,9,952,Estadio del Rayo Vallecano,Isidro Díaz de Mera,Match Report,
26,Sat,2022-02-26,21:00,Atlético Madrid,0.6,2–0,0.8,Celta Vigo,48,009,Estadio Wanda Metropolitano,Alejandro Hernández,Match Report,
26,Sun,2022-02-27,14:00,Villarreal,4.4,5–1,1.1,Espanyol,15,600,Estadio de la Cerámica,Ricardo de Burgos,Match Report,
26,Sun,2022-02-27,16:15,Sevilla,1.4,2–1,0.7,Betis,37,250,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,
26,Sun,2022-02-27,18:30,Real Sociedad,1.0,1–0,0.4,Osasuna,30,145,Estadio Municipal de Anoeta,Antonio Matéu Lahoz,Match Report,
26,Sun,2022-02-27,21:00,Barcelona,3.1,4–0,0.3,Athletic Club,69,770,Camp Nou,Guillermo Cuadra,Match Report,
26,Mon,2022-02-28,21:00,Granada,0.2,0–0,0.7,Cádiz,14,785,Estadio Nuevo Los Cármenes,José Sánchez,Match Report,
21,Wed,2022-03-02,21:00,Mallorca,0.5,0–2,1.6,Real Sociedad,11,550,Iberostar Estadi,Mario Melero,Match Report,
27,Fri,2022-03-04,21:00,Alavés,1.4,0–0,1.2,Sevilla,13,121,Estadio de Mendizorroza,Alberola Rojas,Match Report,
27,Sat,2022-03-05,14:00,Osasuna,0.8,1–0,0.5,Villarreal,16,659,Estadio El Sadar,José Luis Munuera,Match Report,
27,Sat,2022-03-05,16:15,Espanyol,0.1,2–0,0.4,Getafe,18,519,RCDE Stadium,Adrián Cordero,Match Report,
27,Sat,2022-03-05,18:30,Valencia,1.6,3–1,0.4,Granada,31,227,Estadio de Mestalla,Valentín Pizarro,Match Report,
27,Sat,2022-03-05,21:00,Real Madrid,2.0,4–1,0.8,Real Sociedad,52,410,Estadio Santiago Bernabéu,Jesús Gil,Match Report,
27,Sun,2022-03-06,14:00,Cádiz,1.1,2–0,1.1,Rayo Vallecano,15,677,Estadio Nuevo Mirandilla,César Soto,Match Report,
27,Sun,2022-03-06,16:15,Elche,1.1,1–2,4.1,Barcelona,30,146,Estadio Manuel Martínez Valero,Alejandro Hernández,Match Report,
27,Sun,2022-03-06,18:30,Celta Vigo,2.7,4–3,1.5,Mallorca,11,320,Estadio de Balaídos,Miguel Ángel Ortiz Arias,Match Report,
27,Sun,2022-03-06,21:00,Betis,1.0,1–3,2.8,Atlético Madrid,44,383,Estadio Benito Villamarín,Guillermo Cuadra,Match Report,
27,Mon,2022-03-07,21:00,Athletic Club,3.1,3–1,0.5,Levante,29,485,San Mamés,Alejandro Muñíz,Match Report,
28,Fri,2022-03-11,21:00,Atlético Madrid,0.3,2–1,0.8,Cádiz,50,573,Estadio Wanda Metropolitano,Pablo González,Match Report,
28,Sat,2022-03-12,14:00,Levante,1.1,1–1,0.4,Espanyol,13,407,Estadio Ciudad de Valencia,Isidro Díaz de Mera,Match Report,
28,Sat,2022-03-12,16:15,Granada,1.4,0–1,1.2,Elche,15,345,Estadio Nuevo Los Cármenes,Carlos del Cerro,Match Report,
28,Sat,2022-03-12,18:30,Villarreal,1.3,1–0,0.8,Celta Vigo,14,929,Estadio de la Cerámica,Santiago Jaime,Match Report,
28,Sat,2022-03-12,21:00,Getafe,0.9,0–0,0.2,Valencia,10,349,Coliseum Alfonso Pérez,Guillermo Cuadra,Match Report,
28,Sun,2022-03-13,14:00,Rayo Vallecano,0.4,1–1,0.3,Sevilla,9,073,Estadio del Rayo Vallecano,Juan Martínez,Match Report,
28,Sun,2022-03-13,16:15,Betis,0.7,1–0,0.5,Athletic Club,48,876,Estadio Benito Villamarín,Antonio Matéu Lahoz,Match Report,
28,Sun,2022-03-13,18:30,Real Sociedad,2.2,1–0,0.8,Alavés,31,573,Estadio Municipal de Anoeta,Jorge Figueroa,Match Report,
28,Sun,2022-03-13,21:00,Barcelona,3.6,4–0,0.2,Osasuna,54,507,Camp Nou,Ricardo de Burgos,Match Report,
28,Mon,2022-03-14,21:00,Mallorca,1.4,0–3,1.8,Real Madrid,17,191,Iberostar Estadi,José Sánchez,Match Report,
29,Fri,2022-03-18,21:00,Athletic Club,2.0,1–1,0.4,Getafe,37,367,San Mamés,Jesús Gil,Match Report,
29,Sat,2022-03-19,14:00,Alavés,1.7,2–3,2.1,Granada,16,209,Estadio de Mendizorroza,Guillermo Cuadra,Match Report,
29,Sat,2022-03-19,16:15,Elche,0.6,0–1,0.9,Valencia,15,780,Estadio Manuel Martínez Valero,Miguel Ángel Ortiz Arias,Match Report,
29,Sat,2022-03-19,18:30,Osasuna,2.3,3–1,1.0,Levante,19,429,Estadio El Sadar,Alberola Rojas,Match Report,
29,Sat,2022-03-19,21:00,Rayo Vallecano,1.4,0–1,1.4,Atlético Madrid,10,349,Estadio del Rayo Vallecano,José Luis Munuera,Match Report,
29,Sun,2022-03-20,14:00,Espanyol,1.3,1–0,0.5,Mallorca,17,578,RCDE Stadium,Alejandro Muñíz,Match Report,
29,Sun,2022-03-20,16:15,Cádiz,1.7,1–0,0.2,Villarreal,13,325,Estadio Nuevo Mirandilla,Alejandro Hernández,Match Report,
29,Sun,2022-03-20,16:15,Celta Vigo,0.9,0–0,0.5,Betis,13,149,Estadio de Balaídos,Ricardo de Burgos,Match Report,
29,Sun,2022-03-20,18:30,Sevilla,0.3,0–0,1.1,Real Sociedad,24,861,Estadio Ramón Sánchez Pizjuán,César Soto,Match Report,
29,Sun,2022-03-20,21:00,Real Madrid,0.8,0–4,3.4,Barcelona,60,017,Estadio Santiago Bernabéu,Juan Martínez,Match Report,
30,Sat,2022-04-02,14:00,Getafe,1.7,1–0,0.4,Mallorca,8,946,Coliseum Alfonso Pérez,Antonio Matéu Lahoz,Match Report,
30,Sat,2022-04-02,16:15,Levante,2.0,2–0,1.2,Villarreal,14,908,Estadio Ciudad de Valencia,Adrián Cordero,Match Report,
30,Sat,2022-04-02,18:30,Celta Vigo,1.6,1–2,2.9,Real Madrid,15,714,Estadio de Balaídos,Pablo González,Match Report,
30,Sat,2022-04-02,21:00,Atlético Madrid,3.0,4–1,0.5,Alavés,51,467,Estadio Wanda Metropolitano,Mario Melero,Match Report,
30,Sun,2022-04-03,14:00,Athletic Club,1.9,2–1,0.5,Elche,34,572,San Mamés,Jorge Figueroa,Match Report,
30,Sun,2022-04-03,16:15,Betis,4.4,4–1,0.4,Osasuna,49,103,Estadio Benito Villamarín,Valentín Pizarro,Match Report,
30,Sun,2022-04-03,18:30,Granada,2.1,2–2,0.8,Rayo Vallecano,15,823,Estadio Nuevo Los Cármenes,Alejandro Hernández,Match Report,
30,Sun,2022-04-03,18:30,Valencia,0.2,0–0,0.1,Cádiz,32,949,Estadio de Mestalla,Isidro Díaz de Mera,Match Report,
30,Sun,2022-04-03,21:00,Barcelona,1.9,1–0,0.6,Sevilla,76,112,Camp Nou,José Sánchez,Match Report,
30,Mon,2022-04-04,21:00,Real Sociedad,2.2,1–0,0.4,Espanyol,20,869,Estadio Municipal de Anoeta,Santiago Jaime,Match Report,
31,Fri,2022-04-08,21:00,Sevilla,2.9,4–2,0.9,Granada,33,504,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,Match Report,
31,Sat,2022-04-09,14:00,Cádiz,1.3,1–2,1.3,Betis,18,063,Estadio Nuevo Mirandilla,Jesús Gil,Match Report,
31,Sat,2022-04-09,16:15,Mallorca,1.1,1–0,0.5,Atlético Madrid,15,437,Iberostar Estadi,Juan Martínez,Match Report,
31,Sat,2022-04-09,18:30,Villarreal,1.3,1–1,1.8,Athletic Club,16,603,Estadio de la Cerámica,Carlos del Cerro,Match Report,
31,Sat,2022-04-09,21:00,Real Madrid,1.6,2–0,0.4,Getafe,50,740,Estadio Santiago Bernabéu,César Soto,Match Report,
31,Sun,2022-04-10,14:00,Osasuna,2.1,1–0,0.5,Alavés,19,220,Estadio El Sadar,Alejandro Muñíz,Match Report,
31,Sun,2022-04-10,16:15,Espanyol,1.3,1–0,0.8,Celta Vigo,18,471,RCDE Stadium,Alberola Rojas,Match Report,
31,Sun,2022-04-10,18:30,Elche,0.6,1–2,1.7,Real Sociedad,17,011,Estadio Manuel Martínez Valero,Guillermo Cuadra,Match Report,
31,Sun,2022-04-10,21:00,Levante,3.4,2–3,1.2,Barcelona,20,785,Estadio Ciudad de Valencia,José Luis Munuera,Match Report,
31,Mon,2022-04-11,21:00,Rayo Vallecano,0.6,1–1,0.5,Valencia,9,302,Estadio del Rayo Vallecano,Ricardo de Burgos,Match Report,
32,Fri,2022-04-15,21:00,Real Sociedad,0.9,0–0,0.5,Betis,28,893,Estadio Municipal de Anoeta,Isidro Díaz de Mera,Match Report,
32,Sat,2022-04-16,14:00,Elche,1.6,3–0,1.5,Mallorca,20,257,Estadio Manuel Martínez Valero,José Sánchez,Match Report,
32,Sat,2022-04-16,16:15,Alavés,0.5,1–0,1.0,Rayo Vallecano,10,165,Estadio de Mendizorroza,Juan Martínez,Match Report,
32,Sat,2022-04-16,18:30,Valencia,1.3,1–2,1.1,Osasuna,30,148,Estadio de Mestalla,Mario Melero,Match Report,
32,Sat,2022-04-16,21:00,Getafe,0.9,1–2,2.7,Villarreal,9,657,Coliseum Alfonso Pérez,Pablo González,Match Report,
32,Sun,2022-04-17,14:00,Granada,1.0,1–4,3.9,Levante,15,323,Estadio Nuevo Los Cármenes,Valentín Pizarro,Match Report,
32,Sun,2022-04-17,16:15,Atlético Madrid,1.2,2–1,0.7,Espanyol,54,011,Estadio Wanda Metropolitano,Jorge Figueroa,Match Report,
32,Sun,2022-04-17,18:30,Athletic Club,0.5,0–2,0.4,Celta Vigo,35,541,San Mamés,Alejandro Hernández,Match Report,
32,Sun,2022-04-17,21:00,Sevilla,0.9,2–3,1.2,Real Madrid,40,629,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,Match Report,
32,Mon,2022-04-18,21:00,Barcelona,1.2,0–1,1.7,Cádiz,57,495,Camp Nou,Santiago Jaime,Match Report,
33,Tue,2022-04-19,19:00,Mallorca,0.8,2–1,0.6,Alavés,15,264,Iberostar Estadi,César Soto,Match Report,
33,Tue,2022-04-19,21:00,Betis,1.2,0–1,0.6,Elche,43,257,Estadio Benito Villamarín,Alberola Rojas,Match Report,
33,Tue,2022-04-19,21:30,Villarreal,2.4,2–0,0.3,Valencia,13,570,Estadio de la Cerámica,José Luis Munuera,Match Report,
33,Wed,2022-04-20,19:00,Atlético Madrid,1.1,0–0,0.2,Granada,43,517,Estadio Wanda Metropolitano,Jesús Gil,Match Report,
33,Wed,2022-04-20,20:00,Celta Vigo,0.4,0–2,1.1,Getafe,9,934,Estadio de Balaídos,Santiago Jaime,Match Report,
33,Wed,2022-04-20,21:30,Osasuna,1.1,1–3,4.5,Real Madrid,21,360,Estadio El Sadar,Ricardo de Burgos,Match Report,
33,Thu,2022-04-21,19:00,Levante,2.7,2–3,1.8,Sevilla,18,107,Estadio Ciudad de Valencia,Isidro Díaz de Mera,Match Report,
33,Thu,2022-04-21,19:00,Espanyol,0.4,0–1,0.6,Rayo Vallecano,11,873,RCDE Stadium,Antonio Matéu Lahoz,Match Report,
33,Thu,2022-04-21,20:00,Cádiz,3.1,2–3,1.6,Athletic Club,17,360,Estadio Nuevo Mirandilla,Valentín Pizarro,Match Report,
33,Thu,2022-04-21,21:30,Real Sociedad,0.8,0–1,1.1,Barcelona,35,128,Estadio Municipal de Anoeta,Carlos del Cerro,Match Report,
21,Sun,2022-04-24,21:00,Barcelona,1.7,0–1,0.3,Rayo Vallecano,57,023,Camp Nou,Isidro Díaz de Mera,Match Report,
34,Fri,2022-04-29,21:00,Sevilla,0.7,1–1,0.9,Cádiz,37,113,Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,
34,Sat,2022-04-30,14:00,Alavés,2.4,2–1,1.3,Villarreal,12,579,Estadio de Mendizorroza,Miguel Ángel Ortiz Arias,Match Report,
34,Sat,2022-04-30,16:15,Real Madrid,1.8,4–0,1.3,Espanyol,58,686,Estadio Santiago Bernabéu,José Luis Munuera,Match Report,
34,Sat,2022-04-30,18:30,Valencia,0.5,1–1,1.3,Levante,35,099,Estadio de Mestalla,Jorge Figueroa,Match Report,
34,Sat,2022-04-30,21:00,Athletic Club,1.3,2–0,0.7,Atlético Madrid,43,398,San Mamés,Antonio Matéu Lahoz,Match Report,
34,Sun,2022-05-01,14:00,Elche,0.6,1–1,1.1,Osasuna,16,305,Estadio Manuel Martínez Valero,Carlos del Cerro,Match Report,
34,Sun,2022-05-01,16:15,Granada,0.7,1–1,1.1,Celta Vigo,15,036,Estadio Nuevo Los Cármenes,Juan Martínez,Match Report,
34,Sun,2022-05-01,18:30,Rayo Vallecano,1.4,1–1,0.7,Real Sociedad,9,395,Estadio del Rayo Vallecano,Alejandro Muñíz,Match Report,
34,Sun,2022-05-01,21:00,Barcelona,1.2,2–1,1.0,Mallorca,62,789,Camp Nou,Pablo González,Match Report,
34,Mon,2022-05-02,21:00,Getafe,0.7,0–0,0.2,Betis,9,916,Coliseum Alfonso Pérez,Adrián Cordero,Match Report,
35,Fri,2022-05-06,21:00,Levante,2.1,2–1,2.1,Real Sociedad,17,278,Estadio Ciudad de Valencia,Alberola Rojas,Match Report,
35,Sat,2022-05-07,14:00,Mallorca,1.4,2–6,1.6,Granada,18,466,Iberostar Estadi,Ricardo de Burgos,Match Report,
35,Sat,2022-05-07,16:15,Athletic Club,1.3,0–0,0.1,Valencia,41,091,San Mamés,Isidro Díaz de Mera,Match Report,
35,Sat,2022-05-07,18:30,Cádiz,1.8,3–0,0.1,Elche,17,615,Estadio Nuevo Mirandilla,Alejandro Hernández,Match Report,
35,Sat,2022-05-07,18:30,Celta Vigo,1.9,4–0,0.5,Alavés,10,567,Estadio de Balaídos,Guillermo Cuadra,Match Report,
35,Sat,2022-05-07,21:00,Betis,0.7,1–2,1.2,Barcelona,46,132,Estadio Benito Villamarín,Antonio Matéu Lahoz,Match Report,
35,Sun,2022-05-08,14:00,Getafe,0.6,0–0,0.7,Rayo Vallecano,10,125,Coliseum Alfonso Pérez,Mario Melero,Match Report,
35,Sun,2022-05-08,16:15,Villarreal,2.2,1–1,0.8,Sevilla,17,461,Estadio de la Cerámica,Jesús Gil,Match Report,
35,Sun,2022-05-08,18:30,Espanyol,0.6,1–1,0.6,Osasuna,18,903,RCDE Stadium,Santiago Jaime,Match Report,
35,Sun,2022-05-08,21:00,Atlético Madrid,2.3,1–0,1.1,Real Madrid,63,874,Estadio Wanda Metropolitano,César Soto,Match Report,
36,Tue,2022-05-10,19:00,Valencia,1.2,0–3,1.6,Betis,28,091,Estadio de Mestalla,Carlos del Cerro,Match Report,
36,Tue,2022-05-10,20:00,Granada,0.9,1–0,0.3,Athletic Club,16,638,Estadio Nuevo Los Cármenes,José Sánchez,Match Report,
36,Tue,2022-05-10,21:30,Barcelona,1.1,3–1,0.7,Celta Vigo,55,899,Camp Nou,Miguel Ángel Ortiz Arias,Match Report,
36,Wed,2022-05-11,19:00,Osasuna,0.6,1–1,0.3,Getafe,17,850,Estadio El Sadar,Alejandro Muñíz,Match Report,
36,Wed,2022-05-11,19:00,Alavés,2.6,2–1,0.9,Espanyol,12,729,Estadio de Mendizorroza,Valentín Pizarro,Match Report,
36,Wed,2022-05-11,20:30,Sevilla,1.5,0–0,0.6,Mallorca,33,242,Estadio Ramón Sánchez Pizjuán,Alejandro Hernández,Match Report,
36,Wed,2022-05-11,21:30,Elche,0.2,0–2,1.9,Atlético Madrid,21,266,Estadio Manuel Martínez Valero,Pablo González,Match Report,
36,Thu,2022-05-12,19:00,Real Sociedad,3.0,3–0,0.7,Cádiz,29,014,Estadio Municipal de Anoeta,Juan Martínez,Match Report,
36,Thu,2022-05-12,20:00,Rayo Vallecano,1.8,1–5,2.4,Villarreal,7,945,Estadio del Rayo Vallecano,Isidro Díaz de Mera,Match Report,
36,Thu,2022-05-12,21:30,Real Madrid,3.5,6–0,1.0,Levante,38,421,Estadio Santiago Bernabéu,Adrián Cordero,Match Report,
37,Sat,2022-05-14,18:30,Espanyol,0.7,1–1,1.6,Valencia,14,990,RCDE Stadium,Alejandro Muñíz,Match Report,
37,Sun,2022-05-15,19:30,Levante,1.9,3–1,0.5,Alavés,12,438,Estadio Ciudad de Valencia,Guillermo Cuadra,Match Report,
37,Sun,2022-05-15,19:30,Villarreal,0.7,1–2,2.1,Real Sociedad,16,689,Estadio de la Cerámica,Pablo González,Match Report,
37,Sun,2022-05-15,19:30,Getafe,0.3,0–0,0.2,Barcelona,13,072,Coliseum Alfonso Pérez,Jesús Gil,Match Report,
37,Sun,2022-05-15,19:30,Athletic Club,1.1,2–0,0.9,Osasuna,37,869,San Mamés,Jorge Figueroa,Match Report,
37,Sun,2022-05-15,19:30,Atlético Madrid,1.2,1–1,0.7,Sevilla,58,138,Estadio Wanda Metropolitano,José Sánchez,Match Report,
37,Sun,2022-05-15,19:30,Betis,2.3,2–0,1.1,Granada,45,016,Estadio Benito Villamarín,Ricardo de Burgos,Match Report,
37,Sun,2022-05-15,19:30,Celta Vigo,2.1,1–0,0.5,Elche,10,773,Estadio de Balaídos,Mario Melero,Match Report,
37,Sun,2022-05-15,19:30,Mallorca,0.8,2–1,1.2,Rayo Vallecano,17,930,Iberostar Estadi,José Luis Munuera,Match Report,
37,Sun,2022-05-15,19:30,Cádiz,2.7,1–1,1.6,Real Madrid,19,643,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz,Match Report,
38,Fri,2022-05-20,21:00,Real Madrid,1.2,0–0,0.9,Betis,52,232,Estadio Santiago Bernabéu,Santiago Jaime,Match Report,
38,Fri,2022-05-20,21:00,Rayo Vallecano,2.5,2–4,2.5,Levante,8,446,Estadio del Rayo Vallecano,Mario Melero,Match Report,
38,Sat,2022-05-21,17:30,Valencia,1.5,2–0,0.9,Celta Vigo,16,189,Estadio de Mestalla,Adrián Cordero,Match Report,
38,Sun,2022-05-22,17:30,Elche,2.7,3–1,1.3,Getafe,17,336,Estadio Manuel Martínez Valero,Guillermo Cuadra,Match Report,
38,Sun,2022-05-22,20:00,Osasuna,0.8,0–2,1.2,Mallorca,18,717,Estadio El Sadar,César Soto,Match Report,
38,Sun,2022-05-22,20:00,Granada,1.7,0–0,0.3,Espanyol,17,951,Estadio Nuevo Los Cármenes,Alejandro Hernández,Match Report,
